country_id,intensity_level,side_a,side_b,year,conflict_id
,1,Government of Ivory Coast,"MPCI, MPIGO",2002,2578
,1,Government of Ivory Coast,"MJP, MPIGO",2003,2579
,1,Government of Ivory Coast,FRCI,2004,2580
,1,Government of Ivory Coast,"FDSI-CI, FRCI",2011,2581
14,2,"Government of Australia, Government of United Kingdom, Government of United States of America",Government of Iraq,2003,2582
104,1,Government of India,ABSU,1989,2583
104,1,Government of India,ABSU,1990,2584
104,1,Government of India,NDFB,1994,2585
104,1,Government of India,NDFB,1996,2586
104,1,Government of India,NDFB,1997,2587
104,1,Government of India,NDFB,1998,2588
104,1,Government of India,NDFB,1999,2589
104,1,Government of India,NDFB,2001,2590
104,1,Government of India,NDFB,2002,2591
104,1,Government of India,NDFB,2003,2592
104,1,Government of India,NDFB,2004,2593
104,1,Government of India,NDFB - RD,2009,2594
104,1,Government of India,NDFB - RD,2010,2595
104,1,Government of India,NDFB-S,2013,2596
104,1,Government of India,NDFB-S,2014,2597
151,1,Government of Myanmar (Burma),UWSA,1997,2598
221,1,Government of Thailand,Patani insurgents,2003,2599
221,1,Government of Thailand,Patani insurgents,2004,2600
221,1,Government of Thailand,Patani insurgents,2005,2601
221,1,Government of Thailand,Patani insurgents,2006,2602
221,1,Government of Thailand,Patani insurgents,2007,2603
221,1,Government of Thailand,Patani insurgents,2008,2604
221,1,Government of Thailand,Patani insurgents,2009,2605
221,1,Government of Thailand,Patani insurgents,2010,2606
221,1,Government of Thailand,Patani insurgents,2011,2607
221,1,Government of Thailand,Patani insurgents,2012,2608
221,1,Government of Thailand,Patani insurgents,2013,2609
221,1,Government of Thailand,Patani insurgents,2014,2610
221,1,Government of Thailand,Patani insurgents,2015,2611
221,1,Government of Thailand,Patani insurgents,2016,2612
221,1,Government of Thailand,Patani insurgents,2017,2613
221,1,Government of Thailand,Patani insurgents,2018,2614
221,1,Government of Thailand,Patani insurgents,2019,2615
221,1,Government of Thailand,Patani insurgents,2020,2616
221,1,Government of Thailand,Patani insurgents,2021,2617
221,1,Government of Thailand,Patani insurgents,2022,2618
221,1,Government of Thailand,Patani insurgents,2023,2619
160,1,Government of Nigeria,Ahlul Sunnah Jamaa,2004,2620
160,1,Government of Nigeria,NDPVF,2004,2621
110,1,Government of Israel,Hezbollah,1990,2622
110,1,Government of Israel,Hezbollah,1991,2623
110,1,Government of Israel,Hezbollah,1992,2624
110,1,Government of Israel,Hezbollah,1993,2625
110,1,Government of Israel,Hezbollah,1994,2626
110,1,Government of Israel,Hezbollah,1995,2627
110,1,Government of Israel,Hezbollah,1996,2628
110,1,Government of Israel,Hezbollah,1997,2629
110,1,Government of Israel,Hezbollah,1998,2630
110,1,Government of Israel,Hezbollah,1999,2631
110,1,Government of Israel,Hezbollah,2006,2632
110,1,Government of Israel,Hezbollah,2023,2633
220,1,Government of Tanzania,Government of Uganda,1978,2634
139,1,Government of Mauritania,POLISARIO,1975,2635
139,1,Government of Mauritania,POLISARIO,1976,2636
139,1,Government of Mauritania,POLISARIO,1977,2637
139,1,Government of Mauritania,POLISARIO,1978,2638
52,1,Government of DR Congo (Zaire),BDK,2007,2639
52,1,Government of DR Congo (Zaire),BDK,2008,2640
52,1,Government of DR Congo (Zaire),BDK,2017,2641
52,1,Government of DR Congo (Zaire),BDK,2020,2642
159,1,Government of Niger,FLAA,1991,2643
159,1,Government of Niger,FLAA,1992,2644
159,1,Government of Niger,UFRA,1997,2645
159,1,Government of Niger,MNJ,2007,2646
159,1,Government of Niger,MNJ,2008,2647
159,1,Government of Niger,JNIM,2021,2648
159,1,Government of Niger,JNIM,2022,2649
159,1,Government of Niger,JNIM,2023,2650
1,1,Government of Afghanistan,Government of Russia (Soviet Union),1979,2651
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2007,2652
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2008,2653
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2009,2654
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2010,2655
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2011,2656
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2012,2657
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2013,2658
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2014,2659
183,1,Government of Russia (Soviet Union),Forces of the Caucasus Emirate,2015,2660
104,1,Government of India,PULF,2008,2661
63,1,Government of Djibouti,Government of Eritrea,2008,2662
73,1,Government of Ethiopia,SALF,1977,2663
73,1,Government of Ethiopia,SALF,1978,2664
73,1,Government of Ethiopia,SALF,1979,2665
73,1,Government of Ethiopia,SALF,1980,2666
73,2,Government of Ethiopia,SLM,1981,2667
73,1,Government of Ethiopia,SLM,1983,2668
151,1,Government of Myanmar (Burma),MNDAA,2009,2669
151,1,Government of Myanmar (Burma),MNDAA,2014,2670
151,1,Government of Myanmar (Burma),MNDAA,2015,2671
151,1,Government of Myanmar (Burma),MNDAA,2017,2672
151,1,Government of Myanmar (Burma),MNDAA,2021,2673
151,1,Government of Myanmar (Burma),MNDAA,2023,2674
151,1,Government of Myanmar (Burma),LNUP,1973,2675
151,1,Government of Myanmar (Burma),LNUP,1974,2676
151,1,Government of Myanmar (Burma),LNUP,1975,2677
151,1,Government of Myanmar (Burma),LNUP,1976,2678
151,1,Government of Myanmar (Burma),LNUP,1977,2679
151,1,Government of Myanmar (Burma),LNUP,1978,2680
151,1,Government of Myanmar (Burma),LNUP,1979,2681
151,1,Government of Myanmar (Burma),LNUP,1980,2682
151,1,Government of Myanmar (Burma),LNUP,1981,2683
151,1,Government of Myanmar (Burma),LNUP,1982,2684
139,1,Government of Mauritania,AQIM,2010,2685
